Date,daily_crashes,persons_injured,persons_killed,ped_injured,cyc_injured,motorist_injured,city_daily_volume,city_seg_count,vol_M,temp_F,precip_mm,year,month,dow_num,day_of_week,is_weekend,injury_rate,total_inj_by_type
2017-08-15,577,159.0,0.0,22,11,127,17763.0,5,0.017763,72.5,12.4,2017,8,1,Tuesday,0,0.2755632582322357,160
2017-08-16,600,167.0,2.0,40,18,109,22404.0,5,0.022404,76.0,0.0,2017,8,2,Wednesday,0,0.2783333333333333,167
2017-08-17,639,170.0,2.0,22,19,128,22523.0,5,0.022523,72.3,0.0,2017,8,3,Thursday,0,0.26604068857589985,169
2017-08-18,612,164.0,0.0,19,8,135,7131.0,9,0.007131,76.3,12.7,2017,8,4,Friday,0,0.2679738562091503,162
2017-08-19,638,214.0,2.0,22,18,175,5955.0,3,0.005955,77.9,0.3,2017,8,5,Saturday,1,0.335423197492163,215
2017-08-20,538,173.0,0.0,13,15,145,4435.0,3,0.004435,74.9,0.0,2017,8,6,Sunday,1,0.3215613382899628,173
2017-08-21,627,167.0,1.0,25,20,122,10772.0,6,0.010772,75.1,0.0,2017,8,0,Monday,0,0.266347687400319,167
2017-08-22,684,174.0,0.0,18,22,134,11465.0,4,0.011465,79.4,0.5,2017,8,1,Tuesday,0,0.2543859649122807,174
2017-08-23,629,169.0,0.0,33,20,116,10792.0,4,0.010792,75.5,8.0,2017,8,2,Wednesday,0,0.2686804451510334,169
2017-08-24,631,202.0,1.0,29,20,153,11698.0,4,0.011698,71.0,0.0,2017,8,3,Thursday,0,0.3201267828843106,202
2017-08-25,633,199.0,1.0,28,24,147,7724.0,7,0.007724,69.3,0.1,2017,8,4,Friday,0,0.31437598736176936,199
2017-08-28,584,182.0,0.0,27,23,132,7712.0,3,0.007712,67.0,0.0,2017,8,0,Monday,0,0.3116438356164384,182
2017-08-29,614,183.0,0.0,38,11,136,9958.0,3,0.009958,64.8,5.2,2017,8,1,Tuesday,0,0.2980456026058632,185
2017-08-30,671,184.0,0.0,28,20,136,10013.0,3,0.010013,68.0,2.9,2017,8,2,Wednesday,0,0.27421758569299554,184
2017-08-31,618,157.0,1.0,21,23,113,10586.0,3,0.010586,70.5,0.0,2017,8,3,Thursday,0,0.2540453074433657,157
2017-09-01,681,190.0,1.0,27,29,134,1608.0,3,0.001608,62.4,0.0,2017,9,4,Friday,0,0.2790014684287812,190
2017-09-05,707,185.0,0.0,25,15,145,19586.0,4,0.019586,74.2,0.1,2017,9,1,Tuesday,0,0.26166902404526166,185
2017-09-06,608,156.0,0.0,31,9,116,19702.0,4,0.019702,66.2,20.6,2017,9,2,Wednesday,0,0.2565789473684211,156
2017-09-07,790,245.0,1.0,34,28,180,20346.0,4,0.020346,65.5,3.4,2017,9,3,Thursday,0,0.310126582278481,242
2017-09-08,740,203.0,0.0,32,15,156,21312.0,4,0.021312,63.3,0.1,2017,9,4,Friday,0,0.2743243243243243,203
2017-09-09,608,205.0,0.0,32,25,148,61917.0,4,0.061917,61.1,0.0,2017,9,5,Saturday,1,0.3371710526315789,205
2017-09-10,533,162.0,2.0,20,21,118,51678.0,4,0.051678,62.2,0.0,2017,9,6,Sunday,1,0.30393996247654786,159
2017-09-11,735,196.0,0.0,26,19,151,65190.0,4,0.06519,64.4,0.0,2017,9,0,Monday,0,0.26666666666666666,196
2017-09-12,680,173.0,1.0,27,23,124,66235.0,4,0.066235,66.4,0.0,2017,9,1,Tuesday,0,0.25441176470588234,174
2017-09-13,738,202.0,3.0,33,25,144,67497.0,4,0.067497,68.4,0.0,2017,9,2,Wednesday,0,0.27371273712737126,202
2017-09-14,728,166.0,2.0,31,16,118,66920.0,4,0.06692,71.5,1.3,2017,9,3,Thursday,0,0.22802197802197802,165
2017-09-15,827,254.0,0.0,57,26,173,71105.0,4,0.071105,71.1,0.3,2017,9,4,Friday,0,0.30713422007255137,256
2017-09-16,623,170.0,1.0,32,19,119,62254.0,4,0.062254,71.6,0.7,2017,9,5,Saturday,1,0.27287319422150885,170
2017-09-17,586,202.0,0.0,23,18,161,51750.0,4,0.05175,71.3,0.7,2017,9,6,Sunday,1,0.3447098976109215,202
2017-09-18,672,207.0,6.0,36,18,153,87928.0,4,0.087928,70.2,0.3,2017,9,0,Monday,0,0.3080357142857143,207
2017-09-19,661,167.0,0.0,22,16,128,91867.0,5,0.091867,71.6,0.5,2017,9,1,Tuesday,0,0.2526475037821483,166
2017-09-20,583,156.0,0.0,33,21,102,103061.0,4,0.103061,72.7,0.0,2017,9,2,Wednesday,0,0.26758147512864494,156
2017-09-21,535,127.0,0.0,20,19,88,108881.0,4,0.108881,73.7,0.0,2017,9,3,Thursday,0,0.23738317757009345,127
2017-09-22,614,146.0,1.0,23,21,102,115378.0,4,0.115378,71.5,0.0,2017,9,4,Friday,0,0.23778501628664495,146
2017-09-23,631,208.0,0.0,36,27,145,39375.0,2,0.039375,73.7,0.0,2017,9,5,Saturday,1,0.329635499207607,208
2017-09-24,587,189.0,1.0,28,22,139,37408.0,2,0.037408,75.8,0.0,2017,9,6,Sunday,1,0.3219761499148211,189
2017-09-25,726,138.0,1.0,34,17,87,40097.0,2,0.040097,75.7,0.0,2017,9,0,Monday,0,0.19008264462809918,138
2017-09-26,656,217.0,1.0,45,15,157,40159.0,2,0.040159,72.2,0.0,2017,9,1,Tuesday,0,0.3307926829268293,217
2017-09-27,696,177.0,1.0,39,32,106,40360.0,2,0.04036,74.7,0.4,2017,9,2,Wednesday,0,0.2543103448275862,177
2017-09-28,740,206.0,0.0,48,21,137,40747.0,2,0.040747,70.8,0.0,2017,9,3,Thursday,0,0.27837837837837837,206
2017-09-29,757,215.0,0.0,41,20,152,41498.0,2,0.041498,61.2,0.0,2017,9,4,Friday,0,0.28401585204755614,213
2017-09-30,550,143.0,4.0,17,17,109,39659.0,2,0.039659,59.2,0.5,2017,9,5,Saturday,1,0.26,143
2017-10-01,571,164.0,1.0,22,20,122,37214.0,2,0.037214,57.5,0.0,2017,10,6,Sunday,1,0.287215411558669,164
2017-10-02,739,198.0,0.0,48,18,133,33895.0,3,0.033895,59.5,0.0,2017,10,0,Monday,0,0.2679296346414073,199
2017-10-03,687,142.0,1.0,30,13,99,35029.0,3,0.035029,60.5,0.0,2017,10,1,Tuesday,0,0.2066957787481805,142
2017-10-04,711,209.0,0.0,44,20,145,34825.0,3,0.034825,63.3,0.0,2017,10,2,Wednesday,0,0.2939521800281294,209
2017-10-05,657,163.0,0.0,42,19,104,35514.0,3,0.035514,70.6,2.2,2017,10,3,Thursday,0,0.2480974124809741,165
2017-10-06,649,183.0,2.0,26,15,142,36004.0,3,0.036004,69.8,0.2,2017,10,4,Friday,0,0.28197226502311246,183
2017-10-07,570,177.0,0.0,21,20,137,27233.0,3,0.027233,69.9,0.1,2017,10,5,Saturday,1,0.3105263157894737,178
2017-10-08,521,136.0,0.0,23,12,101,22436.0,3,0.022436,73.3,5.8,2017,10,6,Sunday,1,0.26103646833013433,136
2017-10-09,546,183.0,0.0,28,2,148,23708.0,3,0.023708,72.6,18.2,2017,10,0,Monday,0,0.33516483516483514,178
2017-10-10,768,241.0,1.0,46,15,180,34573.0,3,0.034573,70.8,0.0,2017,10,1,Tuesday,0,0.3138020833333333,241
2017-10-11,628,170.0,0.0,42,23,105,45916.0,4,0.045916,66.7,1.7,2017,10,2,Wednesday,0,0.27070063694267515,170
2017-10-12,603,168.0,0.0,33,15,120,60835.0,5,0.060835,59.9,1.6,2017,10,3,Thursday,0,0.27860696517412936,168
2017-10-13,658,157.0,1.0,25,19,113,65729.0,6,0.065729,59.5,0.3,2017,10,4,Friday,0,0.23860182370820668,157
2017-10-14,567,164.0,0.0,24,18,122,49088.0,5,0.049088,65.3,0.6,2017,10,5,Saturday,1,0.2892416225749559,164
2017-10-15,496,151.0,1.0,19,11,121,50742.0,5,0.050742,68.0,0.4,2017,10,6,Sunday,1,0.30443548387096775,151
2017-10-16,641,165.0,1.0,30,19,116,46480.0,5,0.04648,58.6,3.0,2017,10,0,Monday,0,0.2574102964118565,165
2017-10-17,736,193.0,2.0,58,16,119,63833.0,13,0.063833,50.3,0.0,2017,10,1,Tuesday,0,0.26222826086956524,193
2017-10-18,737,191.0,0.0,40,15,136,80602.0,5,0.080602,57.1,0.0,2017,10,2,Wednesday,0,0.2591587516960651,191
2017-10-19,766,223.0,1.0,53,14,156,83488.0,5,0.083488,59.5,0.0,2017,10,3,Thursday,0,0.29112271540469975,223
2017-10-20,823,264.0,1.0,57,17,190,85685.0,5,0.085685,62.0,0.0,2017,10,4,Friday,0,0.32077764277035237,264
2017-10-21,583,163.0,3.0,28,17,119,86851.0,5,0.086851,60.5,0.0,2017,10,5,Saturday,1,0.27958833619210977,164
2017-10-22,528,167.0,1.0,15,13,139,75784.0,5,0.075784,60.2,0.0,2017,10,6,Sunday,1,0.3162878787878788,167
2017-10-23,669,179.0,0.0,42,15,122,82880.0,5,0.08288,64.1,0.4,2017,10,0,Monday,0,0.26756352765321373,179
2017-10-24,685,148.0,1.0,31,12,105,81897.0,5,0.081897,67.8,25.1,2017,10,1,Tuesday,0,0.21605839416058395,148
2017-10-25,648,165.0,1.0,27,13,125,85997.0,5,0.085997,61.1,0.1,2017,10,2,Wednesday,0,0.25462962962962965,165
2017-10-26,658,130.0,0.0,28,8,93,87313.0,5,0.087313,54.8,3.6,2017,10,3,Thursday,0,0.19756838905775076,129
2017-10-27,759,225.0,0.0,38,17,171,92916.0,5,0.092916,52.3,0.0,2017,10,4,Friday,0,0.2964426877470356,226
2017-10-28,615,180.0,0.0,25,11,144,84534.0,5,0.084534,58.5,0.0,2017,10,5,Saturday,1,0.2926829268292683,180
2017-10-29,613,233.0,0.0,49,9,176,66398.0,5,0.066398,63.1,53.7,2017,10,6,Sunday,1,0.3800978792822186,234
2017-10-30,832,212.0,0.0,61,13,134,72978.0,5,0.072978,53.6,3.4,2017,10,0,Monday,0,0.2548076923076923,208
2017-10-31,696,178.0,10.0,38,23,120,58847.0,7,0.058847,50.1,0.0,2017,10,1,Tuesday,0,0.2557471264367816,181
2017-11-01,607,173.0,2.0,32,11,130,40826.0,4,0.040826,49.9,0.0,2017,11,2,Wednesday,0,0.28500823723228996,173
2017-11-02,746,186.0,1.0,39,30,118,42156.0,10,0.042156,61.9,0.0,2017,11,3,Thursday,0,0.24932975871313673,187
2017-11-03,776,190.0,0.0,44,27,119,43067.0,4,0.043067,62.7,0.0,2017,11,4,Friday,0,0.24484536082474226,190
2017-11-04,613,163.0,0.0,31,23,109,35799.0,16,0.035799,50.0,0.0,2017,11,5,Saturday,1,0.265905383360522,163
2017-11-05,519,161.0,0.0,27,7,127,28798.0,4,0.028798,56.8,2.1,2017,11,6,Sunday,1,0.31021194605009633,161
2017-11-06,682,167.0,2.0,34,16,114,39690.0,4,0.03969,59.6,2.1,2017,11,0,Monday,0,0.24486803519061584,164
2017-11-07,710,181.0,2.0,76,8,97,36165.0,4,0.036165,44.7,10.4,2017,11,1,Tuesday,0,0.2549295774647887,181
2017-11-08,662,140.0,0.0,32,4,104,39084.0,4,0.039084,43.2,1.7,2017,11,2,Wednesday,0,0.21148036253776434,140
2017-11-09,702,180.0,1.0,28,15,137,41472.0,4,0.041472,46.7,0.0,2017,11,3,Thursday,0,0.2564102564102564,180
2017-11-10,724,158.0,3.0,41,14,103,38676.0,4,0.038676,37.7,0.0,2017,11,4,Friday,0,0.21823204419889503,158
2017-11-11,623,152.0,0.0,39,15,98,26930.0,4,0.02693,30.8,0.0,2017,11,5,Saturday,1,0.24398073836276082,152
2017-11-12,539,141.0,2.0,20,6,114,23257.0,4,0.023257,37.5,0.0,2017,11,6,Sunday,1,0.26159554730983303,140
2017-11-13,699,141.0,1.0,26,13,102,31686.0,4,0.031686,41.3,3.3,2017,11,0,Monday,0,0.2017167381974249,141
2017-11-14,647,145.0,1.0,20,9,115,32113.0,4,0.032113,40.2,0.0,2017,11,1,Tuesday,0,0.2241112828438949,144
2017-11-15,713,193.0,0.0,31,14,148,32773.0,4,0.032773,42.4,0.0,2017,11,2,Wednesday,0,0.270687237026648,193
2017-11-16,811,251.0,0.0,49,12,190,34718.0,4,0.034718,50.1,4.0,2017,11,3,Thursday,0,0.3094944512946979,251
2017-11-17,814,191.0,1.0,37,16,138,35177.0,4,0.035177,41.8,0.0,2017,11,4,Friday,0,0.23464373464373464,191
2017-11-18,629,174.0,2.0,40,6,129,28541.0,4,0.028541,42.2,3.1,2017,11,5,Saturday,1,0.2766295707472178,175
2017-11-19,573,177.0,0.0,30,10,137,23807.0,4,0.023807,50.2,8.0,2017,11,6,Sunday,1,0.3089005235602094,177
2017-11-20,748,182.0,0.0,44,9,129,40361.0,9,0.040361,40.4,0.0,2017,11,0,Monday,0,0.24331550802139038,182
2017-11-21,790,194.0,0.0,50,9,135,29138.0,3,0.029138,46.1,0.0,2017,11,1,Tuesday,0,0.24556962025316456,194
2017-11-22,774,185.0,1.0,35,10,140,30269.0,3,0.030269,45.9,4.3,2017,11,2,Wednesday,0,0.23901808785529716,185
2017-11-23,469,161.0,0.0,17,4,142,3279.0,2,0.003279,35.5,0.0,2017,11,3,Thursday,0,0.34328358208955223,163
2017-11-24,502,128.0,2.0,23,3,102,5077.0,2,0.005077,38.7,0.0,2017,11,4,Friday,0,0.2549800796812749,128
2017-11-25,456,110.0,1.0,16,6,88,8707.0,1,0.008707,44.3,0.0,2017,11,5,Saturday,1,0.2412280701754386,110
2017-11-26,485,150.0,1.0,24,5,121,7197.0,1,0.007197,43.5,0.0,2017,11,6,Sunday,1,0.30927835051546393,150
2017-11-27,635,142.0,0.0,33,7,102,40468.0,12,0.040468,41.4,0.0,2017,11,0,Monday,0,0.22362204724409449,142
2017-11-28,649,157.0,1.0,34,14,109,44544.0,4,0.044544,41.8,0.0,2017,11,1,Tuesday,0,0.24191063174114022,157
2017-11-29,701,184.0,0.0,32,19,133,39891.0,4,0.039891,49.2,0.0,2017,11,2,Wednesday,0,0.2624821683309558,184
2017-11-30,663,165.0,0.0,33,11,121,50246.0,4,0.050246,42.2,0.0,2017,11,3,Thursday,0,0.248868778280543,165
2017-12-01,772,198.0,0.0,51,14,133,49306.0,4,0.049306,45.3,0.6,2017,12,4,Friday,0,0.25647668393782386,198
2017-12-02,575,127.0,0.0,24,9,92,44372.0,4,0.044372,39.4,0.0,2017,12,5,Saturday,1,0.22086956521739132,125
2017-12-03,448,113.0,3.0,27,3,83,44435.0,4,0.044435,41.6,0.0,2017,12,6,Sunday,1,0.25223214285714285,113
2017-12-04,684,201.0,0.0,49,9,143,28316.0,3,0.028316,40.1,0.0,2017,12,0,Monday,0,0.29385964912280704,201
2017-12-05,704,197.0,1.0,52,8,137,13603.0,4,0.013603,53.5,10.0,2017,12,1,Tuesday,0,0.27982954545454547,197
2017-12-06,651,146.0,0.0,30,10,106,14878.0,4,0.014878,45.4,1.5,2017,12,2,Wednesday,0,0.22427035330261136,146
2017-12-07,693,192.0,0.0,39,17,136,15206.0,4,0.015206,39.2,0.0,2017,12,3,Thursday,0,0.27705627705627706,192
2017-12-08,682,160.0,1.0,29,9,122,15884.0,4,0.015884,35.4,0.0,2017,12,4,Friday,0,0.23460410557184752,160
2017-12-09,538,145.0,0.0,45,4,96,12951.0,4,0.012951,33.2,9.7,2017,12,5,Saturday,1,0.2695167286245353,145
2017-12-10,513,176.0,0.0,34,5,137,12234.0,4,0.012234,31.7,0.3,2017,12,6,Sunday,1,0.34307992202729043,176
2017-12-11,725,193.0,0.0,40,13,140,40974.0,4,0.040974,34.5,0.2,2017,12,0,Monday,0,0.26620689655172414,193
2017-12-12,687,147.0,1.0,32,11,104,33135.0,4,0.033135,41.1,0.6,2017,12,1,Tuesday,0,0.21397379912663755,147
2017-12-13,709,171.0,0.0,44,6,121,30359.0,4,0.030359,25.4,0.0,2017,12,2,Wednesday,0,0.24118476727785615,171
2017-12-14,883,215.0,1.0,49,6,163,33103.0,4,0.033103,27.3,1.8,2017,12,3,Thursday,0,0.2434881087202718,218
2017-12-15,999,211.0,0.0,49,9,153,47369.0,13,0.047369,24.2,2.1,2017,12,4,Friday,0,0.21121121121121122,211
2017-12-16,661,168.0,0.0,31,4,134,44863.0,3,0.044863,30.8,0.0,2017,12,5,Saturday,1,0.25416036308623297,169
2017-12-17,547,150.0,1.0,28,4,118,43851.0,3,0.043851,32.4,0.0,2017,12,6,Sunday,1,0.2742230347349177,150
2017-12-18,706,172.0,1.0,43,8,121,17348.0,8,0.017348,38.0,0.8,2017,12,0,Monday,0,0.24362606232294617,172
2017-12-19,657,159.0,1.0,34,8,114,14839.0,4,0.014839,45.8,0.0,2017,12,1,Tuesday,0,0.2420091324200913,156
2017-12-20,700,172.0,0.0,36,12,124,16334.0,4,0.016334,41.0,0.0,2017,12,2,Wednesday,0,0.24571428571428572,172
2017-12-21,742,186.0,2.0,50,15,121,17076.0,4,0.017076,33.3,0.0,2017,12,3,Thursday,0,0.25067385444743934,186
2017-12-22,720,177.0,0.0,31,10,136,26384.0,7,0.026384,37.1,0.0,2017,12,4,Friday,0,0.24583333333333332,177
2018-01-16,617,143.0,0.0,42,6,95,8549.0,1,0.008549,30.2,0.0,2018,1,1,Tuesday,0,0.23176661264181522,143
2018-01-17,611,137.0,0.0,36,4,97,26597.0,2,0.026597,31.2,6.5,2018,1,2,Wednesday,0,0.22422258592471359,137
2018-01-18,634,154.0,1.0,42,7,106,28078.0,2,0.028078,23.8,0.0,2018,1,3,Thursday,0,0.24290220820189273,155
2018-01-19,599,107.0,1.0,24,7,76,28971.0,2,0.028971,29.4,0.0,2018,1,4,Friday,0,0.17863105175292154,107
2018-01-20,530,141.0,0.0,22,9,110,28383.0,2,0.028383,39.1,0.0,2018,1,5,Saturday,1,0.2660377358490566,141
2018-01-21,418,126.0,1.0,29,4,93,23696.0,2,0.023696,39.8,0.0,2018,1,6,Sunday,1,0.3014354066985646,126
2018-01-22,559,164.0,0.0,34,7,122,26405.0,2,0.026405,43.3,0.5,2018,1,0,Monday,0,0.29338103756708406,163
2018-01-23,531,156.0,1.0,51,13,92,27842.0,2,0.027842,48.2,7.5,2018,1,1,Tuesday,0,0.2937853107344633,156
2018-01-24,615,152.0,0.0,34,4,113,19388.0,3,0.019388,36.7,0.0,2018,1,2,Wednesday,0,0.24715447154471545,151
2018-01-25,602,167.0,1.0,38,10,119,19261.0,3,0.019261,26.9,0.0,2018,1,3,Thursday,0,0.27740863787375414,167
2018-01-26,677,191.0,1.0,36,12,143,21849.0,3,0.021849,27.5,0.0,2018,1,4,Friday,0,0.2821270310192024,191
2018-01-27,510,144.0,0.0,20,5,119,17998.0,3,0.017998,40.9,0.0,2018,1,5,Saturday,1,0.2823529411764706,144
2018-01-28,412,103.0,0.0,14,6,78,22068.0,3,0.022068,47.2,4.1,2018,1,6,Sunday,1,0.25,98
2018-01-29,531,139.0,0.0,30,8,101,49603.0,7,0.049603,39.3,0.5,2018,1,0,Monday,0,0.2617702448210923,139
2018-01-30,579,119.0,0.0,33,8,78,36042.0,4,0.036042,31.8,2.0,2018,1,1,Tuesday,0,0.20552677029360966,119
2018-01-31,596,147.0,0.0,33,6,108,5012.0,3,0.005012,24.9,0.0,2018,1,2,Wednesday,0,0.24664429530201343,147
2018-02-01,594,129.0,0.0,34,12,84,5022.0,3,0.005022,37.1,0.1,2018,2,3,Thursday,0,0.21717171717171718,130
2018-02-02,617,136.0,2.0,34,6,96,25976.0,4,0.025976,27.9,5.4,2018,2,4,Friday,0,0.22042139384116693,136
2018-02-03,478,122.0,1.0,14,7,101,23652.0,4,0.023652,23.1,0.0,2018,2,5,Saturday,1,0.25523012552301255,122
2018-02-04,541,168.0,1.0,50,8,110,22394.0,4,0.022394,35.2,17.3,2018,2,6,Sunday,1,0.31053604436229204,168
2018-02-05,706,169.0,2.0,53,7,109,25415.0,4,0.025415,30.8,1.5,2018,2,0,Monday,0,0.23937677053824363,169
2018-02-06,545,128.0,0.0,18,5,105,25679.0,4,0.025679,28.5,0.0,2018,2,1,Tuesday,0,0.23486238532110093,128
2018-02-07,653,179.0,1.0,77,7,93,23974.0,4,0.023974,33.5,25.0,2018,2,2,Wednesday,0,0.27411944869831545,177
2018-02-08,616,155.0,0.0,36,9,110,25023.0,4,0.025023,28.3,0.1,2018,2,3,Thursday,0,0.25162337662337664,155
2018-02-09,583,145.0,0.0,31,9,105,26786.0,4,0.026786,28.6,0.1,2018,2,4,Friday,0,0.24871355060034306,145
2018-02-10,549,151.0,0.0,35,7,106,25342.0,4,0.025342,41.7,10.7,2018,2,5,Saturday,1,0.2750455373406193,148
2018-02-11,479,154.0,0.0,45,3,106,21722.0,4,0.021722,48.6,34.3,2018,2,6,Sunday,1,0.32150313152400833,154
2018-02-12,543,121.0,0.0,30,7,84,19953.0,11,0.019953,43.9,0.5,2018,2,0,Monday,0,0.22283609576427257,121
2018-02-13,613,146.0,1.0,32,3,110,17579.0,4,0.017579,29.5,0.0,2018,2,1,Tuesday,0,0.23817292006525284,145
2018-02-14,671,158.0,1.0,43,6,111,19280.0,4,0.01928,40.2,0.8,2018,2,2,Wednesday,0,0.23546944858420268,160
2018-02-15,645,148.0,0.0,34,7,107,20481.0,4,0.020481,49.3,7.3,2018,2,3,Thursday,0,0.22945736434108527,148
2018-02-16,582,138.0,0.0,30,5,103,7716.0,10,0.007716,49.5,9.7,2018,2,4,Friday,0,0.23711340206185566,138
2018-02-17,604,142.0,2.0,35,2,106,3555.0,1,0.003555,32.6,9.7,2018,2,5,Saturday,1,0.23509933774834438,143
2018-02-18,472,153.0,0.0,32,7,114,5784.0,1,0.005784,35.1,2.5,2018,2,6,Sunday,1,0.3241525423728814,153
2018-02-19,435,105.0,0.0,30,9,66,7255.0,1,0.007255,39.5,2.3,2018,2,0,Monday,0,0.2413793103448276,105
2018-02-26,557,108.0,0.0,23,9,76,10794.0,10,0.010794,44.6,0.0,2018,2,0,Monday,0,0.19389587073608616,108
2018-02-27,631,141.0,2.0,32,9,100,20206.0,4,0.020206,42.4,0.0,2018,2,1,Tuesday,0,0.22345483359746435,141
2018-02-28,654,160.0,1.0,24,16,120,13672.0,4,0.013672,46.5,0.0,2018,2,2,Wednesday,0,0.24464831804281345,160
2018-03-01,619,147.0,2.0,47,11,91,14305.0,4,0.014305,49.4,5.5,2018,3,3,Thursday,0,0.23747980613893377,149
2018-03-02,884,217.0,3.0,74,7,138,12281.0,11,0.012281,38.2,49.7,2018,3,4,Friday,0,0.24547511312217193,219
2018-03-03,609,154.0,0.0,20,5,130,9534.0,4,0.009534,40.7,0.0,2018,3,5,Saturday,1,0.25287356321839083,155
2018-03-04,457,122.0,0.0,14,9,99,5541.0,4,0.005541,39.1,0.0,2018,3,6,Sunday,1,0.26695842450765866,122
2018-03-05,616,121.0,2.0,28,5,88,11309.0,4,0.011309,35.8,0.0,2018,3,0,Monday,0,0.19642857142857142,121
2018-03-06,676,162.0,0.0,38,6,118,20265.0,4,0.020265,36.4,0.2,2018,3,1,Tuesday,0,0.23964497041420119,162
2018-03-07,517,140.0,1.0,40,3,97,12496.0,4,0.012496,34.6,34.2,2018,3,2,Wednesday,0,0.27079303675048355,140
2018-03-08,633,146.0,0.0,36,7,104,10123.0,4,0.010123,34.8,0.0,2018,3,3,Thursday,0,0.23064770932069512,147
2018-03-09,751,163.0,0.0,35,7,120,18899.0,4,0.018899,33.8,0.0,2018,3,4,Friday,0,0.2170439414114514,162
2018-03-10,567,122.0,2.0,21,7,94,11178.0,4,0.011178,34.5,0.0,2018,3,5,Saturday,1,0.21516754850088182,122
2018-03-11,465,143.0,0.0,17,11,115,8103.0,4,0.008103,34.8,0.0,2018,3,6,Sunday,1,0.30752688172043013,143
2018-03-12,679,142.0,1.0,37,5,100,19926.0,5,0.019926,35.4,1.1,2018,3,0,Monday,0,0.20913107511045656,142
2018-03-13,578,147.0,1.0,50,4,93,17901.0,3,0.017901,36.0,8.2,2018,3,1,Tuesday,0,0.25432525951557095,147
2018-03-14,652,133.0,0.0,29,8,96,15601.0,3,0.015601,33.2,1.4,2018,3,2,Wednesday,0,0.20398773006134968,133
2018-03-15,689,211.0,1.0,41,9,160,16490.0,3,0.01649,36.4,0.0,2018,3,3,Thursday,0,0.3062409288824383,210
2018-03-16,753,182.0,0.0,36,8,138,24940.0,4,0.02494,33.0,0.0,2018,3,4,Friday,0,0.24169986719787517,182
2018-03-17,562,129.0,1.0,27,7,95,45750.0,7,0.04575,35.5,0.0,2018,3,5,Saturday,1,0.22953736654804271,129
2018-03-18,526,159.0,0.0,21,7,131,38861.0,5,0.038861,33.1,0.0,2018,3,6,Sunday,1,0.30228136882129275,159
2018-03-19,686,147.0,1.0,34,9,104,53068.0,10,0.053068,35.6,0.0,2018,3,0,Monday,0,0.21428571428571427,147
2018-03-20,597,167.0,0.0,31,4,134,53620.0,3,0.05362,32.1,0.5,2018,3,1,Tuesday,0,0.2797319932998325,169
2018-03-21,477,118.0,0.0,18,2,97,20864.0,3,0.020864,34.1,24.1,2018,3,2,Wednesday,0,0.24737945492662475,117
2018-03-22,760,164.0,0.0,37,10,117,12920.0,3,0.01292,36.5,3.1,2018,3,3,Thursday,0,0.21578947368421053,164
2018-03-23,732,156.0,1.0,33,13,110,17217.0,3,0.017217,36.2,0.0,2018,3,4,Friday,0,0.21311475409836064,156
2018-03-24,550,135.0,0.0,30,14,90,45544.0,3,0.045544,38.7,0.0,2018,3,5,Saturday,1,0.24545454545454545,134
2018-03-25,491,148.0,0.0,20,7,121,40123.0,4,0.040123,37.0,0.4,2018,3,6,Sunday,1,0.3014256619144603,148
2018-03-26,710,200.0,1.0,38,8,154,52430.0,4,0.05243,36.1,0.0,2018,3,0,Monday,0,0.28169014084507044,200
2018-03-27,627,136.0,1.0,23,10,103,54171.0,4,0.054171,35.6,0.2,2018,3,1,Tuesday,0,0.21690590111642744,136
2018-03-28,629,146.0,0.0,23,11,112,60572.0,4,0.060572,42.1,3.7,2018,3,2,Wednesday,0,0.23211446740858505,146
2018-03-29,613,163.0,0.0,24,9,130,63456.0,4,0.063456,47.9,1.5,2018,3,3,Thursday,0,0.265905383360522,163
2018-03-30,580,132.0,1.0,20,10,103,50149.0,4,0.050149,52.8,3.9,2018,3,4,Friday,0,0.22758620689655173,133
2018-03-31,589,199.0,0.0,21,10,168,42325.0,3,0.042325,43.2,0.0,2018,3,5,Saturday,1,0.3378607809847199,199
2018-04-01,399,138.0,0.0,16,8,114,20690.0,2,0.02069,47.8,0.0,2018,4,6,Sunday,1,0.3458646616541353,138
2018-04-02,562,133.0,0.0,29,5,99,27387.0,2,0.027387,35.2,12.9,2018,4,0,Monday,0,0.23665480427046262,133
2018-04-03,551,133.0,0.0,27,8,98,27638.0,2,0.027638,36.8,8.5,2018,4,1,Tuesday,0,0.2413793103448276,133
2018-04-04,554,118.0,1.0,14,6,98,28793.0,2,0.028793,48.5,1.4,2018,4,2,Wednesday,0,0.21299638989169675,118
2018-04-05,531,120.0,0.0,19,6,95,27401.0,2,0.027401,37.9,0.0,2018,4,3,Thursday,0,0.22598870056497175,120
2018-04-06,515,189.0,0.0,25,8,156,27603.0,2,0.027603,42.7,2.1,2018,4,4,Friday,0,0.36699029126213595,189
2018-04-07,487,136.0,0.0,17,10,109,57502.0,9,0.057502,42.7,0.1,2018,4,5,Saturday,1,0.2792607802874743,136
2018-04-08,468,95.0,1.0,12,8,75,65287.0,3,0.065287,36.8,0.0,2018,4,6,Sunday,1,0.202991452991453,95
2018-04-09,625,146.0,1.0,24,9,113,15926.0,4,0.015926,36.3,0.0,2018,4,0,Monday,0,0.2336,146
2018-04-10,668,187.0,0.0,34,20,132,23855.0,6,0.023855,41.0,1.4,2018,4,1,Tuesday,0,0.27994011976047906,186
